dimensions/height,dimensions/width,display_url,edge_liked_by/count,edge_media_preview_like/count,edge_media_to_caption/edges/0/node/text,edge_media_to_comment/count,id,is_video,location/address_json,location/has_public_page,location/id,location/name,location/slug,owner/id,shortcode,tags/0,tags/1,tags/2,tags/3,tags/4,tags/5,tags/6,taken_at_timestamp,thumbnail_resources/0/config_height,thumbnail_resources/0/config_width,thumbnail_resources/0/src,thumbnail_resources/1/config_height,thumbnail_resources/1/config_width,thumbnail_resources/1/src,thumbnail_resources/2/config_height,thumbnail_resources/2/config_width,thumbnail_resources/2/src,thumbnail_resources/3/config_height,thumbnail_resources/3/config_width,thumbnail_resources/3/src,thumbnail_resources/4/config_height,thumbnail_resources/4/config_width,thumbnail_resources/4/src,thumbnail_src,urls/0,tags/7,tags/8,tags/9,tags/10,tags/11,tags/12,tags/13,tags/14,tags/15,comments_disabled,location,tags/16,tags/17,tags/18,tags/19,tags/20,tags/21,tags/22,tags/23,tags/24,tags/25,tags/26,tags/27,tags/28,tags/29,urls/1,urls/2,urls/3,urls/4,urls/5,urls/6,urls/7,urls/8,urls/9,video_view_count
1350,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/283a5abfa84f7019d57650886bf02047/5C808C0F/t51.2885-15/e35/44681392_160993701524853_3627133121113051042_n.jpg,87,87,"// SUNSET ☀🔥//. .
.
.
.
#gays #gaypride #guy #grandao #gaylove #grandoes #beachbitches #beach #ipanemabeach #likelastpic #followforfollowback #followers #blackman #blackguy #photolight #photo #photography #ipanema #riodejaneiro #bearded #beard #barbudos",1,1916120638936783486,false,"{""street_address"": """", ""zip_code"": """", ""city_name"": ""Rio de Janeiro, Rio de Janeiro"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,637756588,Rio De Janeiro - Ipanema Beach,rio-de-janeiro-ipanema-beach,274927351,BqXbZGunxp-,ipanema,photo,blackguy,grandoes,gaypride,photolight,likelastpic,1542639401,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/aacc8dbf7d2f9bc94904bea9d5f765f9/5CB14BC8/t51.2885-15/e35/c0.135.1080.1080a/s150x150/44681392_160993701524853_3627133121113051042_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/6a6d087fc697ebf78f435ba2ab93b237/5C752F82/t51.2885-15/e35/c0.135.1080.1080a/s240x240/44681392_160993701524853_3627133121113051042_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/7a9ea4551db0b7847bbb7a5594cc363d/5C706538/t51.2885-15/e35/c0.135.1080.1080a/s320x320/44681392_160993701524853_3627133121113051042_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/6a421b673cdbf5419fce411d21118e4c/5C70D462/t51.2885-15/e35/c0.135.1080.1080a/s480x480/44681392_160993701524853_3627133121113051042_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/c32515acc1c5dd5b64c8f9b79d807179/5C804903/t51.2885-15/sh0.08/e35/c0.135.1080.1080a/s640x640/44681392_160993701524853_3627133121113051042_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/c32515acc1c5dd5b64c8f9b79d807179/5C804903/t51.2885-15/sh0.08/e35/c0.135.1080.1080a/s640x640/44681392_160993701524853_3627133121113051042_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/283a5abfa84f7019d57650886bf02047/5C808C0F/t51.2885-15/e35/44681392_160993701524853_3627133121113051042_n.jpg,followers,blackman,beach,photography,beard,riodejaneiro,bearded,ipanemabeach,grandao,false,,gaylove,beachbitches,barbudos,gays,guy,followforfollowback,,,,,,,,,,,,,,,,,,
635,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/84f947bd3dfd014709cb80be4b9bd00f/5C7AAEF8/t51.2885-15/e35/44729388_258528768119048_5248153801415689148_n.jpg,182,182,"IPA ON FIRE! 🔥🌴
📸 @zerodoiszoom .
.
.
.
.
.
.
.
.
#surf #surfing #ipanema #ipanemabeach #surfrider #surfers #surfline #surfingmagazine #tubos #supertubos #riodejaneiro #rj #swell #barrels #waves #waveshine #wavescheck #vibes #goodvibes #positivevibes #vibes",1,1916117052605345306,false,"{""street_address"": """", ""zip_code"": """", ""city_name"": """", ""region_name"": """", ""country_code"": """", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,213263591,"Ipanema, Rio De Janeiro, Brazil",ipanema-rio-de-janeiro-brazil,8180267595,BqXak6snC4a,surf,surfingmagazine,surfing,vibes,ipanema,riodejaneiro,wavescheck,1542638974,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/bac2884d39718011a5d39351d5b7b1af/5C7140C2/t51.2885-15/e35/c2.0.635.635/s150x150/44729388_258528768119048_5248153801415689148_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/f7e9323a39598513351cce84c8247bb3/5CAD0F88/t51.2885-15/e35/c2.0.635.635/s240x240/44729388_258528768119048_5248153801415689148_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/20c5e76777a3ff3ae4732ed084ae206e/5C910332/t51.2885-15/e35/c2.0.635.635/s320x320/44729388_258528768119048_5248153801415689148_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/649c458130424fd55c1d600b74b9d9f8/5C70C568/t51.2885-15/e35/c2.0.635.635/s480x480/44729388_258528768119048_5248153801415689148_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/c129487244bc7e6f02755c6dc53d244f/5C838205/t51.2885-15/e35/c2.0.635.635/44729388_258528768119048_5248153801415689148_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/c129487244bc7e6f02755c6dc53d244f/5C838205/t51.2885-15/e35/c2.0.635.635/44729388_258528768119048_5248153801415689148_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/84f947bd3dfd014709cb80be4b9bd00f/5C7AAEF8/t51.2885-15/e35/44729388_258528768119048_5248153801415689148_n.jpg,waveshine,ipanemabeach,swell,surfrider,surfers,barrels,positivevibes,surfline,goodvibes,false,,waves,tubos,supertubos,rj,,,,,,,,,,,,,,,,,,,,
827,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/355a39b65f58ada1bd6cadd43f223eb7/5C7F30B8/t51.2885-15/e35/45404691_2682548501969333_7313167931210977920_n.jpg,216,216,"| Rio de Janeiro |
De volta a Brasília, com o pensamento ainda nessa cidade maravilhosa que sempre nos recebe tão bem!
::
O Rio trás um misto de sentimentos, tem gente que ama e gente que diz ter muitos lugares melhores para conhecer. ⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀
::
Nós AMAMOS! Achamos uma verdadeira falta de educação o que ele faz com a gente. Sambando na nossa cara com TANTA beleza. Hahahahaha 😍💛
::
Queremos saber de vocês, o que acham do Rio?
::
#riodejaneiro #ipanemabeach #ipanema #zonasul #praia #rio #rj #turistandorj #kelelurio 🇧🇷",10,1916106979655645876,false,"{""street_address"": """", ""zip_code"": """", ""city_name"": """", ""region_name"": """", ""country_code"": """", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,213263591,"Ipanema, Rio De Janeiro, Brazil",ipanema-rio-de-janeiro-brazil,5485967361,BqXYSViBXq0,riodejaneiro,ipanema,turistandorj,zonasul,ipanemabeach,praia,rio,1542637773,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/2a0e98a62c06b840aecfa3cd2da6ad6b/5C83B8A2/t51.2885-15/e35/c126.0.827.827a/s150x150/45404691_2682548501969333_7313167931210977920_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/6846c28474af1ef6c3816c72ec9650cf/5C80B7A4/t51.2885-15/e35/c126.0.827.827a/s240x240/45404691_2682548501969333_7313167931210977920_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/5b8aad1f7ca3f5805a46a86425b7c89d/5CAE3DDA/t51.2885-15/e35/c126.0.827.827a/s320x320/45404691_2682548501969333_7313167931210977920_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/14e2cec34d6ac60cc9e377a50ff53fd1/5C8DEC9D/t51.2885-15/e35/c126.0.827.827a/s480x480/45404691_2682548501969333_7313167931210977920_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/9196f76bf6713af23ebaa90eea03d9d1/5C8100E5/t51.2885-15/sh0.08/e35/c126.0.827.827a/s640x640/45404691_2682548501969333_7313167931210977920_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/9196f76bf6713af23ebaa90eea03d9d1/5C8100E5/t51.2885-15/sh0.08/e35/c126.0.827.827a/s640x640/45404691_2682548501969333_7313167931210977920_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/355a39b65f58ada1bd6cadd43f223eb7/5C7F30B8/t51.2885-15/e35/45404691_2682548501969333_7313167931210977920_n.jpg,kelelurio,rj,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/d083b521c24cc8cb9d6b2ef250b188d4/5C8B72D3/t51.2885-15/e35/43603123_596633630752233_1287824870291022038_n.jpg,19,19,"Que não falte amor, que não falte mar! 🌊✨💙
🌊
🌊
🌊
🌊
#rj #ipanema #riodejaneiro #beach #insta #sun #summer #trilha #arpuro #ipanemabeach #natureza #liberdade #paz #trailrun #sol #pedradoarpoador #praia",0,1916103772013052719,false,,,,,,1978141333,BqXXjqLn8Mv,riodejaneiro,natureza,trailrun,ipanema,summer,sun,ipanemabeach,1542637391,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/7f53b70d5049b0c8a3c2e1f3e214657e/5C7AEC91/t51.2885-15/e35/s150x150/43603123_596633630752233_1287824870291022038_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/89074977865c9d85a1db1b270e24c850/5C7ABFDB/t51.2885-15/e35/s240x240/43603123_596633630752233_1287824870291022038_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/35199f4b544b78c1aa00024ccc833219/5C7EDC61/t51.2885-15/e35/s320x320/43603123_596633630752233_1287824870291022038_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/cf211c78400ec38e299c1b920ac3f7e2/5C7E1C3B/t51.2885-15/e35/s480x480/43603123_596633630752233_1287824870291022038_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/13b7874a76a9a8ce7912a2547d29b0f8/5CAFFC36/t51.2885-15/sh0.08/e35/s640x640/43603123_596633630752233_1287824870291022038_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/13b7874a76a9a8ce7912a2547d29b0f8/5CAFFC36/t51.2885-15/sh0.08/e35/s640x640/43603123_596633630752233_1287824870291022038_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/d083b521c24cc8cb9d6b2ef250b188d4/5C8B72D3/t51.2885-15/e35/43603123_596633630752233_1287824870291022038_n.jpg,sol,praia,trilha,insta,liberdade,pedradoarpoador,arpuro,beach,paz,false,,rj,,,,,,,,,,,,,,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/79e693737743fe44a4cb04f89d9cd2bf/5C733BF6/t51.2885-15/e35/46033415_1223381704469916_3644816061455414521_n.jpg,13,13,"Não reparem no meio da foto 😂👻
.
.
.
.
#rj #ipanema #riodejaneiro #beach #insta #sun #summer #trilha #arpuro #ipanemabeach #natureza #liberdade #paz #trailrun #sol #pedradoarpoador #praia",0,1916102514812229660,false,"{""street_address"": """", ""zip_code"": """", ""city_name"": """", ""region_name"": """", ""country_code"": """", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,213263591,"Ipanema, Rio De Janeiro, Brazil",ipanema-rio-de-janeiro-brazil,1978141333,BqXXRXUnZgc,riodejaneiro,natureza,trailrun,ipanema,summer,sun,ipanemabeach,1542637241,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/52f8cf1d4315214af52faf05d037bca1/5C82C3C9/t51.2885-15/e35/s150x150/46033415_1223381704469916_3644816061455414521_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/c060c38dd10114a83964baa05885c6a6/5C783ECF/t51.2885-15/e35/s240x240/46033415_1223381704469916_3644816061455414521_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/3e6f762635e68a0eeed89d9056577db6/5C6EA0B1/t51.2885-15/e35/s320x320/46033415_1223381704469916_3644816061455414521_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/d7cafd8acebfd6cb8973a0ddf4f38e15/5CB1A8F6/t51.2885-15/e35/s480x480/46033415_1223381704469916_3644816061455414521_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/52414f5a916a399a2fb78281b0a043bc/5CAC524C/t51.2885-15/sh0.08/e35/s640x640/46033415_1223381704469916_3644816061455414521_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/52414f5a916a399a2fb78281b0a043bc/5CAC524C/t51.2885-15/sh0.08/e35/s640x640/46033415_1223381704469916_3644816061455414521_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/79e693737743fe44a4cb04f89d9cd2bf/5C733BF6/t51.2885-15/e35/46033415_1223381704469916_3644816061455414521_n.jpg,sol,praia,trilha,insta,liberdade,pedradoarpoador,arpuro,beach,paz,false,,rj,,,,,,,,,,,,,,,,,,,,,,,
810,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/96ad56d55129570702a1286b1cfaca24/5C7AC66E/t51.2885-15/e35/44307565_334153734067730_9077881322385046293_n.jpg,19,19,"#ipanema, #ipanemabeach, #minhapraia, #carioquissimo, #cariocando, #praialinda, #sunset, #pordosollindo, #adoropraia, #rio40º, #riodejaneiro, #vejario, #instantesquevivi",0,1916097011187317567,false,"{""street_address"": """", ""zip_code"": """", ""city_name"": """", ""region_name"": """", ""country_code"": """", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,213263591,"Ipanema, Rio De Janeiro, Brazil",ipanema-rio-de-janeiro-brazil,8612123052,BqXWBRrAfs_,riodejaneiro,minhapraia,carioquissimo,ipanema,ipanemabeach,praialinda,sunset,1542636585,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/cc61c48416fdb4b30016326cf48943e4/5C7DB721/t51.2885-15/e35/c135.0.810.810/s150x150/44307565_334153734067730_9077881322385046293_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/0154ef89a66faa9410585a4e49942df6/5C840C6B/t51.2885-15/e35/c135.0.810.810/s240x240/44307565_334153734067730_9077881322385046293_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/622e96d7b66535e6e37bb6ac20107f61/5CAC84D1/t51.2885-15/e35/c135.0.810.810/s320x320/44307565_334153734067730_9077881322385046293_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/2072532c48293d98c264eee0064cff54/5C6F928B/t51.2885-15/e35/c135.0.810.810/s480x480/44307565_334153734067730_9077881322385046293_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/2e201ad9ae615b403b7fbedad2844ff0/5C80102B/t51.2885-15/sh0.08/e35/c135.0.810.810/s640x640/44307565_334153734067730_9077881322385046293_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/2e201ad9ae615b403b7fbedad2844ff0/5C80102B/t51.2885-15/sh0.08/e35/c135.0.810.810/s640x640/44307565_334153734067730_9077881322385046293_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/96ad56d55129570702a1286b1cfaca24/5C7AC66E/t51.2885-15/e35/44307565_334153734067730_9077881322385046293_n.jpg,pordosollindo,adoropraia,vejario,instantesquevivi,rio40º,cariocando,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,
1350,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/ed9f77642ae78dd31c7838c32a50af3d/5C6FB57D/t51.2885-15/e35/45826502_348512272582496_299603610858870986_n.jpg,92,92,TURIXXXXTANDO  #ipanemabeach #braziliangirl,8,1916096488696237572,false,"{""street_address"": ""Praia do Arpoador - Avenida Francisco Bhering, s/n - Ipanema"", ""zip_code"": ""22010-110"", ""city_name"": ""Rio de Janeiro, Rio de Janeiro"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,1884247695195967,Pedra do Arpoador - Praia de Ipanema,pedra-do-arpoador-praia-de-ipanema,404280874,BqXV5rEHM4E,braziliangirl,ipanemabeach,,,,,,1542636522,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/3ec85e431ce38bac9ddad2d20eb32084/5C80E9CF/t51.2885-15/e35/c0.135.1080.1080/s150x150/45826502_348512272582496_299603610858870986_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/d658f4e719ab9b514c5214cbbcdbe67a/5C83347A/t51.2885-15/e35/c0.135.1080.1080/s240x240/45826502_348512272582496_299603610858870986_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/d6e3df85b8983bfc9299aa526c7631d9/5C6AAAC2/t51.2885-15/e35/c0.135.1080.1080/s320x320/45826502_348512272582496_299603610858870986_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/74b2a40c91aad326f652ca7f61d0a24e/5C717E9E/t51.2885-15/e35/c0.135.1080.1080/s480x480/45826502_348512272582496_299603610858870986_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/bb94aaa64762abf16128e0dc9a6a2211/5C902C58/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/45826502_348512272582496_299603610858870986_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/bb94aaa64762abf16128e0dc9a6a2211/5C902C58/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/45826502_348512272582496_299603610858870986_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/ed9f77642ae78dd31c7838c32a50af3d/5C6FB57D/t51.2885-15/e35/45826502_348512272582496_299603610858870986_n.jpg,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/130d6e9ad0792dec3eb22a926d07470d/5C6BEAD3/t51.2885-15/e35/44849187_503114766832311_7624371791808518794_n.jpg,60,60,"Não tem como não ficar encantado como Rio!

#brasilqueeuquero #paulistanonorio #instacarioca #braziliannature #ipanemabeach #paisagensbrasileiras #ipanemagay #braziliangay #instagay #riogay #gayrj",1,1916093253528447691,false,"{""street_address"": ""Avenida Vieira Souto"", ""zip_code"": ""RJ.22420.000"", ""city_name"": ""Rio de Janeiro, Rio de Janeiro"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,212923345,Praia de Ipanema - Ipanema Beach,praia-de-ipanema-ipanema-beach,34978134,BqXVKmFFerL,paisagensbrasileiras,instagay,riogay,ipanemabeach,paulistanonorio,gayrj,ipanemagay,1542636137,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/9986f486f4069e0d9e0ab7a86cd45cd4/5C910291/t51.2885-15/e35/s150x150/44849187_503114766832311_7624371791808518794_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/efcfcfc6b344bdbd268af55f3194f08a/5C9131DB/t51.2885-15/e35/s240x240/44849187_503114766832311_7624371791808518794_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/e49ac411e6c8013eab4dad09b7a37fec/5C706761/t51.2885-15/e35/s320x320/44849187_503114766832311_7624371791808518794_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/11dfb1949ac7412b2a866e51ddb2b503/5C69E73B/t51.2885-15/e35/s480x480/44849187_503114766832311_7624371791808518794_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/bfc4dae8546e5b79b85dbe20f8ffcc8c/5C729836/t51.2885-15/sh0.08/e35/s640x640/44849187_503114766832311_7624371791808518794_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/bfc4dae8546e5b79b85dbe20f8ffcc8c/5C729836/t51.2885-15/sh0.08/e35/s640x640/44849187_503114766832311_7624371791808518794_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/130d6e9ad0792dec3eb22a926d07470d/5C6BEAD3/t51.2885-15/e35/44849187_503114766832311_7624371791808518794_n.jpg,brasilqueeuquero,braziliangay,braziliannature,instacarioca,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,
1350,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/9ea85e50f3b3353f085e9c0eeacb1429/5C7BCD39/t51.2885-15/e35/43493059_251182052225361_1442758327376281600_n.jpg,12,12,"Diversão é algo que exige criatividade e coragem e não dinheiro
.
.
.
#fotografia #photograpy #fotógrafo #photographer #fotografagos #photograpyart #brarts #fotografos_brasileiros #fotografos_brasil #hx400v #sonyhx400v #ipanemabeach #diversao #lazernapraia",1,1916092932798463981,false,"{""street_address"": ""Avenida Vieira Souto"", ""zip_code"": ""RJ.22420.000"", ""city_name"": ""Rio de Janeiro, Rio de Janeiro"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,212923345,Praia de Ipanema - Ipanema Beach,praia-de-ipanema-ipanema-beach,44847690,BqXVF7YFr_t,fotografagos,brarts,sonyhx400v,photographer,fotografos_brasileiros,hx400v,fotografos_brasil,1542636098,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/bbb1c71579f0b993e344361cd11bd30d/5CACD461/t51.2885-15/e35/c0.135.1080.1080/s150x150/43493059_251182052225361_1442758327376281600_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/23454f361a8f85404ebf68ce66169a21/5C7C622B/t51.2885-15/e35/c0.135.1080.1080/s240x240/43493059_251182052225361_1442758327376281600_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/a2eca0d9e93781f4a0b27e6d0c00c65a/5C74DA91/t51.2885-15/e35/c0.135.1080.1080/s320x320/43493059_251182052225361_1442758327376281600_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/6feaec1545b26d1db85894b00fed5038/5C7634CB/t51.2885-15/e35/c0.135.1080.1080/s480x480/43493059_251182052225361_1442758327376281600_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/96c786eab61fee53ad3bc99d46b0118f/5C7DE57A/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/43493059_251182052225361_1442758327376281600_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/96c786eab61fee53ad3bc99d46b0118f/5C7DE57A/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/43493059_251182052225361_1442758327376281600_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/9ea85e50f3b3353f085e9c0eeacb1429/5C7BCD39/t51.2885-15/e35/43493059_251182052225361_1442758327376281600_n.jpg,photograpy,fotografia,diversao,ipanemabeach,lazernapraia,photograpyart,fotógrafo,,,false,,,,,,,,,,,,,,,,,,,,,,,,,
565,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/002404c5d2402b79a2742302d33a88a5/5C913D1D/t51.2885-15/e35/45318438_713459472357916_542009732530978196_n.jpg,13,13,Amaneció con lluvia en #ipanemabeach #riodejaneiro,1,1916092666091624374,false,"{""street_address"": ""ipanema"", ""zip_code"": ""22410-001"", ""city_name"": ""Rio de Janeiro, Rio de Janeiro"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,228833401,Ipanema,ipanema,1157847072,BqXVCC_H1e2,riodejaneiro,ipanemabeach,,,,,,1542636067,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/243cfc3700ce6b5f271a8df5e35a5432/5C8D7EF6/t51.2885-15/e35/c257.0.565.565a/s150x150/45318438_713459472357916_542009732530978196_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/7099b398c63d9215e6e74bd5c88ee02f/5CB21843/t51.2885-15/e35/c257.0.565.565a/s240x240/45318438_713459472357916_542009732530978196_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/8ce8ea672e28c3634f1edd2968fd5082/5C6C21FB/t51.2885-15/e35/c257.0.565.565a/s320x320/45318438_713459472357916_542009732530978196_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/e38ee7c0af1adbd1b32c5cec77bda3a9/5C7A7AA7/t51.2885-15/e35/c257.0.565.565a/s480x480/45318438_713459472357916_542009732530978196_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/be7607dbf47a520744d9c784d8a11b70/5C7AD86B/t51.2885-15/e35/c257.0.565.565a/45318438_713459472357916_542009732530978196_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/be7607dbf47a520744d9c784d8a11b70/5C7AD86B/t51.2885-15/e35/c257.0.565.565a/45318438_713459472357916_542009732530978196_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/002404c5d2402b79a2742302d33a88a5/5C913D1D/t51.2885-15/e35/45318438_713459472357916_542009732530978196_n.jpg,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,
