dimensions/height,dimensions/width,display_url,edge_liked_by/count,edge_media_preview_like/count,edge_media_to_caption/edges/0/node/text,edge_media_to_comment/count,id,is_video,location,owner/id,shortcode,tags/0,tags/1,taken_at_timestamp,thumbnail_resources/0/config_height,thumbnail_resources/0/config_width,thumbnail_resources/0/src,thumbnail_resources/1/config_height,thumbnail_resources/1/config_width,thumbnail_resources/1/src,thumbnail_resources/2/config_height,thumbnail_resources/2/config_width,thumbnail_resources/2/src,thumbnail_resources/3/config_height,thumbnail_resources/3/config_width,thumbnail_resources/3/src,thumbnail_resources/4/config_height,thumbnail_resources/4/config_width,thumbnail_resources/4/src,thumbnail_src,urls/0,location/address_json,location/has_public_page,location/id,location/name,location/slug,tags/2,tags/3,tags/4,tags/5,tags/6,tags/7,tags/8,tags/9,tags/10,tags/11,tags/12,tags/13,tags/14,tags/15,tags/16,tags/17,tags/18,tags/19,video_view_count,comments_disabled,tags/20,tags/21,tags/22,tags/23,tags/24,tags/25,tags/26,tags/27,tags/28,tags/29,urls/1,urls/2,urls/3,urls/4,urls/5,urls/6
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/fd7ccf5d7ad446dc3da6f80296f24f60/5C6DCB27/t51.2885-15/e35/44793058_481935122328696_7073106036924314388_n.jpg,7,7,"Que tal aproveitar as férias de um jeito diferente?!
Faça um #cruzeiro com a CVC! Temos a certeza de que você vai simplesmente adorar!
.
Entre em contato e compre o seu!
.
CVC, sempreComVC
.
Prezado cliente: o preço é válido por pessoa em cabine externa dupla na categoria Confort Classic. Apenas parte marítima já com as taxas portuárias. Não estão incluídos no valor: a passagem aérea, as taxas de embarque cobradas pelo aeroporto que devem ser pagas por todos passageiros, bagagem despachada, traslados, taxas extras de serviço e assistência ao viajante. Preço e data de saída poderão sofrer alteração sem prévio aviso devido às variações de mercado. Condições de pagamento: parcelamento 0+10 vezes sem juros no cartão de crédito. Sujeitos a aprovação de crédito. Preço calculado no dia 19/11/2018. Reservamo-nos o direito de qualquer erro de digitação. Imagem ilustrativa.",0,1916299781930251948,false,,7041420833,BqYEH-pHHas,cruzeiro,,1542660757,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/e674e7bd3789112c9275d63dd482b839/5C826165/t51.2885-15/e35/s150x150/44793058_481935122328696_7073106036924314388_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/7759a9e5524e27427ad71b018083eb4a/5C77FF2F/t51.2885-15/e35/s240x240/44793058_481935122328696_7073106036924314388_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/c92f451262bd00d0423cb38ce0895a5e/5C7ED095/t51.2885-15/e35/s320x320/44793058_481935122328696_7073106036924314388_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/f7a9f6bf66987f852f4a4e4f74254e41/5C6D90CF/t51.2885-15/e35/s480x480/44793058_481935122328696_7073106036924314388_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/3208329dc2c30ecc8fabf06a4e44f246/5CB23FC2/t51.2885-15/sh0.08/e35/s640x640/44793058_481935122328696_7073106036924314388_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/3208329dc2c30ecc8fabf06a4e44f246/5CB23FC2/t51.2885-15/sh0.08/e35/s640x640/44793058_481935122328696_7073106036924314388_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/fd7ccf5d7ad446dc3da6f80296f24f60/5C6DCB27/t51.2885-15/e35/44793058_481935122328696_7073106036924314388_n.jpg,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,
480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/7c7f2f9d0b40f56e52e6237958e77393/5BF5C197/t51.2885-15/e35/42004136_377104309699247_2581037800488621412_n.jpg,49,49,"Foi jogada ensaiada ou cagada mesmo 😎

#jogadaensaiada #futsal #papodecraque #soccer #world #futbol #futebol #football #flamengo #atletico #saopaulo #Internacional #grêmio #Palmeiras #sport #cruzeiro #Botafogo #corinthians #Vasco #fluminense #america #chapecoense #Santos #Vitória #bahia #atlético #Ceará #vilanova #Goiás",4,1916298554079955262,true,,3620934671,BqYD2HHh8k-,Santos,Palmeiras,1542660695,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/5f16cae0a01202a838753c7e634b8748/5BF5ACD5/t51.2885-15/e35/s150x150/42004136_377104309699247_2581037800488621412_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/24a49add5a02294deb4fb556aee08c46/5BF5AD9F/t51.2885-15/e35/s240x240/42004136_377104309699247_2581037800488621412_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/3b1ed5d950ac65b6b6eecf0056479fea/5BF59CE5/t51.2885-15/e35/s320x320/42004136_377104309699247_2581037800488621412_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/7c7f2f9d0b40f56e52e6237958e77393/5BF5C197/t51.2885-15/e35/42004136_377104309699247_2581037800488621412_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/7c7f2f9d0b40f56e52e6237958e77393/5BF5C197/t51.2885-15/e35/42004136_377104309699247_2581037800488621412_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/7c7f2f9d0b40f56e52e6237958e77393/5BF5C197/t51.2885-15/e35/42004136_377104309699247_2581037800488621412_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/07eb3f58f2a97e41fa99a6dc7a97027d/5BF5ECFD/t50.2886-16/46161385_2174239429287501_641667426827632640_n.mp4,,,,,,Ceará,Internacional,cruzeiro,futebol,flamengo,sport,vilanova,grêmio,Vasco,chapecoense,papodecraque,Botafogo,corinthians,soccer,Vitória,football,world,america,0,false,futsal,Goiás,atlético,futbol,saopaulo,fluminense,atletico,jogadaensaiada,bahia,,,,,,,
565,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/b9f7eb9d3e849b5e0c039a79b2f3889d/5C816905/t51.2885-15/e35/44609038_2332755277035964_4471491469080147752_n.jpg,11,11,#cruzeiro #mscseaview #navegarepreciso #travel #ferias #vacation #deusnocomando #semprefoideus #instagood #photooftheday #msc #grandvoyage,0,1916299242918409386,false,,34444034,BqYEAIpgHSq,msc,travel,1542660693,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/6d8c6764d4ee31c25134b828149e6935/5CB0857F/t51.2885-15/e35/c257.0.565.565/s150x150/44609038_2332755277035964_4471491469080147752_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/fed22012fb598c6de66b7de30541d9c8/5CAF3879/t51.2885-15/e35/c257.0.565.565/s240x240/44609038_2332755277035964_4471491469080147752_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/6a4484a44cddfd69df2139b7a744ed38/5C795A07/t51.2885-15/e35/c257.0.565.565/s320x320/44609038_2332755277035964_4471491469080147752_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/cdbf7cb50ca3f2302c20559805e07a6a/5C6D3640/t51.2885-15/e35/c257.0.565.565/s480x480/44609038_2332755277035964_4471491469080147752_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/4fa4a6d156a80dbd8f07fbae537f9e46/5CAC3411/t51.2885-15/e35/c257.0.565.565/44609038_2332755277035964_4471491469080147752_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/4fa4a6d156a80dbd8f07fbae537f9e46/5CAC3411/t51.2885-15/e35/c257.0.565.565/44609038_2332755277035964_4471491469080147752_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/b9f7eb9d3e849b5e0c039a79b2f3889d/5C816905/t51.2885-15/e35/44609038_2332755277035964_4471491469080147752_n.jpg,"{""street_address"": """", ""zip_code"": ""08039"", ""city_name"": ""Barcelona, Spain"", ""region_name"": """", ""country_code"": ""ES"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,1185664154918798,Msc Seaview,msc-seaview,grandvoyage,vacation,instagood,cruzeiro,ferias,navegarepreciso,deusnocomando,semprefoideus,photooftheday,mscseaview,,,,,,,,,,false,,,,,,,,,,,,,,,,
386,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/14d846db7a674d578b2d60c1cdbe37e1/5C701794/t51.2885-15/e35/44785614_2182193218697860_806929821171895381_n.jpg,22,22,"O carinho do torcedor é incrível 
#futebol #football #zueira #cruzeiro",0,1916298145220069069,false,,9179892024,BqYDwKVlQbN,zueira,football,1542660562,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/e3fca36ee5681dd9eba28523564c5c06/5C8F1A5C/t51.2885-15/e35/c41.0.344.344/s150x150/44785614_2182193218697860_806929821171895381_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/4a28bd5d113fae180416f51aec67913a/5C731516/t51.2885-15/e35/c41.0.344.344/s240x240/44785614_2182193218697860_806929821171895381_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/2f6e849579f0f5840c430bf09c5d18c0/5C6CDBAC/t51.2885-15/e35/c41.0.344.344/s320x320/44785614_2182193218697860_806929821171895381_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/2a588dbf6278ce3467300400dbb6cd2a/5CB22D6C/t51.2885-15/e35/c41.0.344.344/44785614_2182193218697860_806929821171895381_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/2a588dbf6278ce3467300400dbb6cd2a/5CB22D6C/t51.2885-15/e35/c41.0.344.344/44785614_2182193218697860_806929821171895381_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/2a588dbf6278ce3467300400dbb6cd2a/5CB22D6C/t51.2885-15/e35/c41.0.344.344/44785614_2182193218697860_806929821171895381_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/14d846db7a674d578b2d60c1cdbe37e1/5C701794/t51.2885-15/e35/44785614_2182193218697860_806929821171895381_n.jpg,,,,,,cruzeiro,futebol,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,
1350,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/90d9bd76704c6481d361b47e4f9eea99/5C6E8435/t51.2885-15/e35/44678156_315335135727008_4266921422536113905_n.jpg,12,12,"Calcinha linda e confortável
Aceito cartões de crédito 
Envio por Correios 
Pronta entrega 📌Vila Militar RJ
📌Jardim Sulacap
R$ 25,00",1,1916297240358214669,false,,3242280789,BqYDi_nnNwN,,,1542660454,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/c619e3d9efec331eda938b880004adf7/5C6D7A6D/t51.2885-15/e35/c0.135.1080.1080/s150x150/44678156_315335135727008_4266921422536113905_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/27d47282f51963bef674728f785e8b1b/5C6A0A27/t51.2885-15/e35/c0.135.1080.1080/s240x240/44678156_315335135727008_4266921422536113905_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/3db7b23b6385e923863f9b673cde27d7/5C8EF69D/t51.2885-15/e35/c0.135.1080.1080/s320x320/44678156_315335135727008_4266921422536113905_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/4e444993edc390dc1e801e21845d4acd/5C8D65C7/t51.2885-15/e35/c0.135.1080.1080/s480x480/44678156_315335135727008_4266921422536113905_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/98048964f8eec4f89e3159136ca222f6/5C7DFB76/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/44678156_315335135727008_4266921422536113905_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/98048964f8eec4f89e3159136ca222f6/5C7DFB76/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/44678156_315335135727008_4266921422536113905_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/90d9bd76704c6481d361b47e4f9eea99/5C6E8435/t51.2885-15/e35/44678156_315335135727008_4266921422536113905_n.jpg,"{""street_address"": """", ""zip_code"": """", ""city_name"": ""Rio de Janeiro, Rio de Janeiro"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": true, ""exact_region_match"": false, ""exact_country_match"": false}",true,213088533,"Rio de Janeiro, Rio de Janeiro",rio-de-janeiro-rio-de-janeiro,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/d5149cd50e21601ea3aa6f3b0c244739/5C6ADBC0/t51.2885-15/e35/45807497_763323300685693_1648852959994889690_n.jpg,5,5,"Meu gato curtindo o feriado prolongado em Cruzeiro-SP.

#MundoLohan #cruzeirosp #cruzeiro",0,1916295537386543641,false,,2125923871,BqYDKNml1oZ,cruzeiro,cruzeirosp,1542660251,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/748268324de85c9e0f875c72220796ad/5CB10A82/t51.2885-15/e35/s150x150/45807497_763323300685693_1648852959994889690_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/948e5ddebb44b65587faf8ca31535470/5C6D82C8/t51.2885-15/e35/s240x240/45807497_763323300685693_1648852959994889690_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/34d4bb5bbc9e0b52b162ad232c520aea/5C822572/t51.2885-15/e35/s320x320/45807497_763323300685693_1648852959994889690_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/65a27b7fd737a328fb449df8b03fac30/5C764128/t51.2885-15/e35/s480x480/45807497_763323300685693_1648852959994889690_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/7b3092fec5cf343881a3792c333d59c2/5C6C4325/t51.2885-15/sh0.08/e35/s640x640/45807497_763323300685693_1648852959994889690_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/7b3092fec5cf343881a3792c333d59c2/5C6C4325/t51.2885-15/sh0.08/e35/s640x640/45807497_763323300685693_1648852959994889690_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/d5149cd50e21601ea3aa6f3b0c244739/5C6ADBC0/t51.2885-15/e35/45807497_763323300685693_1648852959994889690_n.jpg,"{""street_address"": ""Rua Pedro Ribeiro da Silva"", ""zip_code"": ""12710-560"", ""city_name"": ""Cruzeiro, Sao Paulo, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,180352019159420,Bosque Municipal de Cruzeiro,bosque-municipal-de-cruzeiro,MundoLohan,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/f4ed3cf5f96892f0a681a4bb2ccd8199/5C75021B/t51.2885-15/e35/45397709_303764780464926_511627961822929711_n.jpg,13,13,"RETRO POSTER'S 🏆
.
.
Já imaginou o craque Thiago Neves jogando ao lado de outras lendas Celestes do passado?
.
.
Gostou? Deixe seu like, comentário!
.
.
#MJDesign #Design #Art #Futebol #Fútbol #Football #Soccer #ThiagoNeves #TN30 #Cruzeiro #CruzeirãoCabuloso #Zêro",0,1916292988181188334,false,,4228767246,BqYClHeHI7u,TN30,Art,1542659947,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/09dfc5ed74c2af61f9e7b94dd2ef6103/5C6DD389/t51.2885-15/e35/s150x150/45397709_303764780464926_511627961822929711_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/b79f8caea76fcd108be3b54c6cfb010f/5C8F963C/t51.2885-15/e35/s240x240/45397709_303764780464926_511627961822929711_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/a6e2c0809140742534ac6c403fffeb66/5CAE2084/t51.2885-15/e35/s320x320/45397709_303764780464926_511627961822929711_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/403052de84eff8e7cbe7155878aa7a38/5C80C1D8/t51.2885-15/e35/s480x480/45397709_303764780464926_511627961822929711_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/6aec275f0f5303589523390e1f3b39b7/5C785968/t51.2885-15/sh0.08/e35/s640x640/45397709_303764780464926_511627961822929711_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/6aec275f0f5303589523390e1f3b39b7/5C785968/t51.2885-15/sh0.08/e35/s640x640/45397709_303764780464926_511627961822929711_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/f4ed3cf5f96892f0a681a4bb2ccd8199/5C75021B/t51.2885-15/e35/45397709_303764780464926_511627961822929711_n.jpg,"{""street_address"": ""Avenida Ant\u00f4nio Abrah\u00e3o Caram, 1001, S\u00e3o Jos\u00e9"", ""zip_code"": ""31275-000"", ""city_name"": ""Belo Horizonte, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,234399063,Estádio Mineirão,estadio-mineirao,Football,ThiagoNeves,MJDesign,Zêro,CruzeirãoCabuloso,Design,Cruzeiro,Futebol,Soccer,Fútbol,,,,,,,,,,false,,,,,,,,,,,,,,,,
810,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/8b4ce876bca8bc4156146b6833f00a23/5C70428B/t51.2885-15/e35/44577667_1963117393798991_8146175993996902400_n.jpg,19,19,"Deixo minhas velas soltas no ar. Quem manda no meu caminho é o vento, quem dita o meu destino é o mar⛵
.
.
.
.
.
#marseille #calanques #cassis #france #cotedazurfrance #mediterraneo #mar #sea #happy #instagood #love #travel #europe #2018 #mylife #boat #cruzeiro #beautifulday #hashtags",0,1916291641708446424,false,,8933655527,BqYCRheFQLY,europe,beautifulday,1542659786,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/b276e4e904c7ee1f0f21bdcf671f01dc/5CB03988/t51.2885-15/e35/c135.0.810.810/s150x150/44577667_1963117393798991_8146175993996902400_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/feb488937b479ffb3d7079668c1f7bd8/5C799A8E/t51.2885-15/e35/c135.0.810.810/s240x240/44577667_1963117393798991_8146175993996902400_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/179403156d7462ffef7a4400e36410dd/5C8184F0/t51.2885-15/e35/c135.0.810.810/s320x320/44577667_1963117393798991_8146175993996902400_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/748bdf5755ea8697e338287d91c48b4f/5C7427B7/t51.2885-15/e35/c135.0.810.810/s480x480/44577667_1963117393798991_8146175993996902400_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/aa9e3bd3218819e0d570733a5ff4ef57/5C72F6BC/t51.2885-15/sh0.08/e35/c135.0.810.810/s640x640/44577667_1963117393798991_8146175993996902400_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/aa9e3bd3218819e0d570733a5ff4ef57/5C72F6BC/t51.2885-15/sh0.08/e35/c135.0.810.810/s640x640/44577667_1963117393798991_8146175993996902400_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/8b4ce876bca8bc4156146b6833f00a23/5C70428B/t51.2885-15/e35/44577667_1963117393798991_8146175993996902400_n.jpg,"{""street_address"": """", ""zip_code"": ""13260"", ""city_name"": ""Marseille, France"", ""region_name"": """", ""country_code"": ""FR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,335273153585851,Calanques Marseille-Cassis,calanques-marseille-cassis,mar,love,mylife,calanques,mediterraneo,cassis,travel,hashtags,cotedazurfrance,france,instagood,2018,sea,cruzeiro,marseille,boat,happy,,,false,,,,,,,,,,,,,,,,
717,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/d8df4528cb506284aeb80da2cf82ab4e/5C740BD9/t51.2885-15/e35/46166213_2017414255223015_5375342524561652419_n.jpg,14,14,"Rafael Vaz - O zagueiro que vc respeita
.
.
.
#futebol #flamengo #corinthians #vasco #fluminense #saopaulo #palmeiras #cruzeiro #gremio #brasileirão",1,1916291161519997843,false,,8524364822,BqYCKiQnsOT,futebol,palmeiras,1542659729,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/9181caca79130913c2f4a879297ff39f/5C8FA9CA/t51.2885-15/e35/c164.0.651.651/s150x150/46166213_2017414255223015_5375342524561652419_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/869f87adcc514a323fca61e70cf06690/5C801ACC/t51.2885-15/e35/c164.0.651.651/s240x240/46166213_2017414255223015_5375342524561652419_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/acecee0b5cf2004d3ab9fed128ced060/5C7613B2/t51.2885-15/e35/c164.0.651.651/s320x320/46166213_2017414255223015_5375342524561652419_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/afc9403395143392aca2371ef489771b/5C6CA7F5/t51.2885-15/e35/c164.0.651.651/s480x480/46166213_2017414255223015_5375342524561652419_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/4fe652b030905995a3b87b385ea4073a/5C6C5AFE/t51.2885-15/sh0.08/e35/c164.0.651.651/s640x640/46166213_2017414255223015_5375342524561652419_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/4fe652b030905995a3b87b385ea4073a/5C6C5AFE/t51.2885-15/sh0.08/e35/c164.0.651.651/s640x640/46166213_2017414255223015_5375342524561652419_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/d8df4528cb506284aeb80da2cf82ab4e/5C740BD9/t51.2885-15/e35/46166213_2017414255223015_5375342524561652419_n.jpg,,,,,,vasco,brasileirão,gremio,saopaulo,cruzeiro,fluminense,flamengo,corinthians,,,,,,,,,,,,false,,,,,,,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/8c2cfeb6a0c9959dceb4390078f34d32/5C6BB800/t51.2885-15/e35/44845024_286114748573336_1816140861651773849_n.jpg,41,41,"Desfilando pelo cruzeiro com a minha bolsa da @enokveg nova, nojenta que só ela 😜
.
As bolsas da @enokveg são todas #veganas , #artesanais e impermeáveis (e cheias de personalidade ❤️)
.
Amei a estampa nova de girassóis, super a cara do verão ☀️
.
.
.
#MeuMomentoRoyal #royalcaribbean #cruiseship #cruzeiro #beautyblogger #MarineroftheSeas #bahamas #makeupartistsworldwide #instagood #digitalinfluencer #belezaoriental #makeupjunkie #mua #motd #monolid #vacations #bolsavegana #bolsasartesanais #modasemcrueldade #enokveg #veganbags #bolsasveganas #bolsavegana #wanderlust #travelers #travel #viagem",1,1916289969069320304,false,,8243042158,BqYB5LtBWhw,motd,makeupartistsworldwide,1542659587,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/ab06599365fffed67dd9dace5000aafc/5C803942/t51.2885-15/e35/s150x150/44845024_286114748573336_1816140861651773849_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/1d39e274a4a016119e549d17ffeac3ac/5C7EED08/t51.2885-15/e35/s240x240/44845024_286114748573336_1816140861651773849_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/812bb8d62a2c78309ba377204d3ca160/5CB0D9B2/t51.2885-15/e35/s320x320/44845024_286114748573336_1816140861651773849_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/120481f410530c67f6cf50400e41b541/5C770AE8/t51.2885-15/e35/s480x480/44845024_286114748573336_1816140861651773849_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/9559bb98800af3745a6f81d6eefb115c/5C7F41E5/t51.2885-15/sh0.08/e35/s640x640/44845024_286114748573336_1816140861651773849_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/9559bb98800af3745a6f81d6eefb115c/5C7F41E5/t51.2885-15/sh0.08/e35/s640x640/44845024_286114748573336_1816140861651773849_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/8c2cfeb6a0c9959dceb4390078f34d32/5C6BB800/t51.2885-15/e35/44845024_286114748573336_1816140861651773849_n.jpg,"{""street_address"": ""Port of Nassau"", ""zip_code"": """", ""city_name"": ""Nassau, New Providence"", ""region_name"": """", ""country_code"": ""BS"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,711533882534733,"Nassau, Bahamas",nassau-bahamas,travelers,belezaoriental,cruzeiro,artesanais,enokveg,wanderlust,viagem,veganbags,MarineroftheSeas,makeupjunkie,travel,bolsasveganas,bahamas,bolsavegana,mua,modasemcrueldade,beautyblogger,veganas,,false,cruiseship,royalcaribbean,vacations,monolid,MeuMomentoRoyal,instagood,digitalinfluencer,bolsasartesanais,,,,,,,,
1345,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/e6e59cd8fd8ce2a5078bfce43c0a7125/5C8AF158/t51.2885-15/e35/44924098_899856550138593_105742739072614400_n.jpg,15,15,"Que ser um Cabuloso do Pedal ? Entre pro nosso grupo , vista nosso uniforme informação via direct. 🦊#cruzeiro #cruzeirocabuloso #cruzeiraocabuloso",1,1916289398150054486,false,,7811080101,BqYBw3_lMJW,cruzeiraocabuloso,cruzeiro,1542659519,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/00064c13c810449c05a09192f0c97721/5C8F3EBA/t51.2885-15/e35/c0.132.1080.1080/s150x150/44924098_899856550138593_105742739072614400_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/a77452c280bc73cef98d2755d05a287a/5C7F3D0F/t51.2885-15/e35/c0.132.1080.1080/s240x240/44924098_899856550138593_105742739072614400_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/afd9b6732fd7b17fe24b6e832ed07f81/5C7D41B7/t51.2885-15/e35/c0.132.1080.1080/s320x320/44924098_899856550138593_105742739072614400_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/8b234856069e60ded47ca3527e245537/5C8CB9EB/t51.2885-15/e35/c0.132.1080.1080/s480x480/44924098_899856550138593_105742739072614400_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/070893bae54a407f79d36190d34c59e5/5CAEB52D/t51.2885-15/sh0.08/e35/c0.132.1080.1080/s640x640/44924098_899856550138593_105742739072614400_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/070893bae54a407f79d36190d34c59e5/5CAEB52D/t51.2885-15/sh0.08/e35/c0.132.1080.1080/s640x640/44924098_899856550138593_105742739072614400_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/e6e59cd8fd8ce2a5078bfce43c0a7125/5C8AF158/t51.2885-15/e35/44924098_899856550138593_105742739072614400_n.jpg,,,,,,cruzeirocabuloso,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,https://instagram.fplu4-1.fna.fbcdn.net/vp/7d1316ba6b9b040eee1b733642dfcf20/5C71DCBB/t51.2885-15/e35/42840717_1980463728922645_4854887712634699776_n.jpg,,,,,
