dimensions/height,dimensions/width,display_url,edge_liked_by/count,edge_media_preview_like/count,edge_media_to_caption/edges/0/node/text,edge_media_to_comment/count,id,is_video,location,owner/id,shortcode,tags/0,tags/1,tags/2,tags/3,tags/4,tags/5,tags/6,tags/7,taken_at_timestamp,thumbnail_resources/0/config_height,thumbnail_resources/0/config_width,thumbnail_resources/0/src,thumbnail_resources/1/config_height,thumbnail_resources/1/config_width,thumbnail_resources/1/src,thumbnail_resources/2/config_height,thumbnail_resources/2/config_width,thumbnail_resources/2/src,thumbnail_resources/3/config_height,thumbnail_resources/3/config_width,thumbnail_resources/3/src,thumbnail_resources/4/config_height,thumbnail_resources/4/config_width,thumbnail_resources/4/src,thumbnail_src,urls/0,location/address_json,location/has_public_page,location/id,location/name,location/slug,tags/8,tags/9,tags/10,tags/11,tags/12,tags/13,tags/14,tags/15,tags/16,tags/17,tags/18,tags/19,tags/20,tags/21,tags/22,tags/23,tags/24,tags/25,tags/26,tags/27,urls/1,urls/2,urls/3,urls/4,urls/5,urls/6,urls/7,urls/8,urls/9,comments_disabled,tags/28,tags/29,video_view_count
1350,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/d48cf01c1022e7db73ccaba64ab0623f/5C6F1FFF/t51.2885-15/e35/43985248_330169774428308_8658624890141912714_n.jpg,31,31,Love this colors 💙❤️💚🧡💛💜,1,1910393570184061560,false,,629986552,BqDFNSUAuJ4,,,,,,,,,1541956681,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/dcccdcfa2427652d33166e86b95790dc/5C6ED2A7/t51.2885-15/e35/c0.135.1080.1080/s150x150/43985248_330169774428308_8658624890141912714_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/aacefdfa556d281097823b5e514add2f/5C7F49ED/t51.2885-15/e35/c0.135.1080.1080/s240x240/43985248_330169774428308_8658624890141912714_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/7c3b29a210e18572cacb360837a6b2d0/5C6A2A57/t51.2885-15/e35/c0.135.1080.1080/s320x320/43985248_330169774428308_8658624890141912714_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/d906c185e270a7aa4e0e5b028a5493a9/5C76720D/t51.2885-15/e35/c0.135.1080.1080/s480x480/43985248_330169774428308_8658624890141912714_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/17ddbd4ca6dd8b435dfe5c203dbb1322/5C6B72BC/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/43985248_330169774428308_8658624890141912714_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/17ddbd4ca6dd8b435dfe5c203dbb1322/5C6B72BC/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/43985248_330169774428308_8658624890141912714_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/d48cf01c1022e7db73ccaba64ab0623f/5C6F1FFF/t51.2885-15/e35/43985248_330169774428308_8658624890141912714_n.jpg,"{""street_address"": ""Magallanes 802"", ""zip_code"": """", ""city_name"": ""Lleida"", ""region_name"": """", ""country_code"": ""ES"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,271274959,Caminito,caminito,,,,,,,,,,,,,,,,,,,,,https://instagram.fplu4-1.fna.fbcdn.net/vp/dde74f3a111b9c51f375eca7b575124a/5C75C6EA/t51.2885-15/e35/44446149_368562823882479_4407575590583762194_n.jpg,,,,,,,,,false,,,
993,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/87d430c6b983f1e2b17aad42cc13fe04/5C787955/t51.2885-15/e35/43258803_124512651873747_443415813519956733_n.jpg,16,16,Não é por nada não...mas acho que vou amar essa viagem 🧳! Comecei meu dia de pé direito!🇧🇸#ferias2018 #viajarfazbem #ferias #penaestrada #amoviajar #eueele #bahamas #fortlauderdale #magistyoftheseas #royalcaribbean,0,1910393276994970930,false,,253783996,BqDFJBQlGUy,viajarfazbem,eueele,fortlauderdale,penaestrada,amoviajar,bahamas,royalcaribbean,ferias2018,1541956647,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/c06777b986b7317c744587241ad3ebde/5C712E29/t51.2885-15/e35/c43.0.993.993/s150x150/43258803_124512651873747_443415813519956733_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/0a01bedf285fe7b7ae7c96cfc05402e1/5C85969C/t51.2885-15/e35/c43.0.993.993/s240x240/43258803_124512651873747_443415813519956733_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/e72333528a3097153222128781fa8827/5C6EB124/t51.2885-15/e35/c43.0.993.993/s320x320/43258803_124512651873747_443415813519956733_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/52778840f42a92c6c085f2327874185e/5C656B78/t51.2885-15/e35/c43.0.993.993/s480x480/43258803_124512651873747_443415813519956733_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/91d9293a04fc22c24ffb3454d0bb3668/5C73D788/t51.2885-15/sh0.08/e35/c43.0.993.993/s640x640/43258803_124512651873747_443415813519956733_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/91d9293a04fc22c24ffb3454d0bb3668/5C73D788/t51.2885-15/sh0.08/e35/c43.0.993.993/s640x640/43258803_124512651873747_443415813519956733_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/87d430c6b983f1e2b17aad42cc13fe04/5C787955/t51.2885-15/e35/43258803_124512651873747_443415813519956733_n.jpg,"{""street_address"": ""4200 McIntosh Rd"", ""zip_code"": ""33316"", ""city_name"": ""Fort Lauderdale, Florida"", ""region_name"": """", ""country_code"": ""US"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,67749129,Port Everglades Terminal,port-everglades-terminal,magistyoftheseas,ferias,,,,,,,,,,,,,,,,,,,https://instagram.fplu4-1.fna.fbcdn.net/vp/07f90c23454dfb32856e61751b5c3af6/5C74D00B/t51.2885-15/e35/43549452_1234783330018261_5755831393443115559_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/2744a640faaf6ea08551b61d00316408/5C6E5079/t51.2885-15/e35/42949589_551769181913200_1385241765538064471_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/a8461a5fd8818c93a4879908023370af/5BEAD791/t50.2886-16/45247067_253701488652915_4629987498895223159_n.mp4,https://instagram.fplu4-1.fna.fbcdn.net/vp/89450658742ab7bd497e853cdf3f3d79/5C6CC2B6/t51.2885-15/e35/44301359_2287985148100814_2897524566814951096_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/e44f23ad98f661a5d30067b5fd3dc479/5BEB543E/t50.2886-16/45800234_356961411706319_1002100195247899143_n.mp4,https://instagram.fplu4-1.fna.fbcdn.net/vp/927a42518a072e33250d9bfe75623c7d/5C8ADFDC/t51.2885-15/e35/45316181_145846106377929_8563019655068471000_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/be4fca00e9040d95d7261783b0078525/5C6677F2/t51.2885-15/e35/43732656_1959655954149210_5496687889818564945_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/0f151ba3b1f1be87e88135c27ee84e68/5C7C8DE5/t51.2885-15/e35/44478701_253066098675174_4525605138763229356_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/28789a1f02db33a8d070f5e5aa2e9b27/5C895B8E/t51.2885-15/e35/43986033_194609754761621_3526197818399211231_n.jpg,false,,,
640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/249b5cc5d23bc830184574e6160c967e/5C8683DB/t51.2885-15/e35/44409672_528639167610335_2738305680700995064_n.jpg,8,8,"Prefere bojo ripple ou babados? Peça já o seu ✈📦
💎
📞 WhatsApp 54 981097051📞
💎
〰Link para efetuar sua encomenda : http://bit.ly/2EueUbF
🌊 Parcelamos em até 2x no dinheiro.
🌊 Parcelamento em até 18x nos cartões. 
Deposito Bancário 10% de Desconto.
#Biquinispersonalizados #BiquinisAndressaOliveira  #fioduplo #calcinhafio #blogueira #bojoripple #biquiniripple #biquinibabados #lojadebiquinis 
#Bikini #bikini #bikinis #beachwear #beach #biquini #biquinis #modapraia #verão2018 #verão2019 #look #Praia #praiana #sol #mar #ferias #saidadepraia",0,1910393079150238319,false,,1951783487,BqDFGJAHVpv,verão2019,verão2018,sol,biquinis,BiquinisAndressaOliveira,calcinhafio,bikinis,blogueira,1541956623,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/64648916fd8d78d006dd54812744aa18/5C860899/t51.2885-15/e35/s150x150/44409672_528639167610335_2738305680700995064_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/31af226b4288c46721e4ed9333c60d32/5C8418D3/t51.2885-15/e35/s240x240/44409672_528639167610335_2738305680700995064_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/742f0967dfd1bb78991f2404cd4dfc3b/5C857469/t51.2885-15/e35/s320x320/44409672_528639167610335_2738305680700995064_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/29e85f16e821cd6f4d41d8c33ae0dd68/5C870C33/t51.2885-15/e35/s480x480/44409672_528639167610335_2738305680700995064_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/249b5cc5d23bc830184574e6160c967e/5C8683DB/t51.2885-15/e35/44409672_528639167610335_2738305680700995064_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/249b5cc5d23bc830184574e6160c967e/5C8683DB/t51.2885-15/e35/44409672_528639167610335_2738305680700995064_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/249b5cc5d23bc830184574e6160c967e/5C8683DB/t51.2885-15/e35/44409672_528639167610335_2738305680700995064_n.jpg,"{""street_address"": """", ""zip_code"": """", ""city_name"": ""Gal\u00f3polis, Rio Grande Do Sul, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": true, ""exact_region_match"": false, ""exact_country_match"": false}",true,234880287,"Galópolis, Rio Grande Do Sul, Brazil",galopolis-rio-grande-do-sul-brazil,Praia,Biquinispersonalizados,beach,biquini,mar,fioduplo,biquiniripple,lojadebiquinis,Bikini,praiana,modapraia,saidadepraia,look,beachwear,bojoripple,bikini,biquinibabados,ferias,,,,,,,,,,,,false,,,
1078,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/141195ab62647b5178ed3703116a71a7/5C89E0B6/t51.2885-15/e35/44691806_352651088613589_6229622686886370487_n.jpg,9,9,#natureza #floripa #brava #ferias,0,1910393080164842719,false,,308577509,BqDFGJ8lvzf,floripa,natureza,ferias,brava,,,,,1541956623,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/d356c730472d53907558cb7705f4f755/5C7D0E1F/t51.2885-15/e35/c1.0.1078.1078/s150x150/44691806_352651088613589_6229622686886370487_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/e6b4fa6a54563d78dbd1d3203e9745be/5C791E55/t51.2885-15/e35/c1.0.1078.1078/s240x240/44691806_352651088613589_6229622686886370487_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/bc1ffab3d914338b0d919f6163399255/5C85CDEF/t51.2885-15/e35/c1.0.1078.1078/s320x320/44691806_352651088613589_6229622686886370487_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/0b29081c9322e0d36f55e10f2b6d2972/5C7E15B5/t51.2885-15/e35/c1.0.1078.1078/s480x480/44691806_352651088613589_6229622686886370487_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/267c90a8ac802ff22c76700a23646d36/5C849315/t51.2885-15/sh0.08/e35/c1.0.1078.1078/s640x640/44691806_352651088613589_6229622686886370487_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/267c90a8ac802ff22c76700a23646d36/5C849315/t51.2885-15/sh0.08/e35/c1.0.1078.1078/s640x640/44691806_352651088613589_6229622686886370487_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/141195ab62647b5178ed3703116a71a7/5C89E0B6/t51.2885-15/e35/44691806_352651088613589_6229622686886370487_n.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/bc9a881a84c655006ba87c5a6d68e754/5C755F3B/t51.2885-15/e35/43646844_298690134082091_5778396419715435313_n.jpg,12,12,Brincar e brincar!!! ❤️Bob❤️ #personalpethospedagem #asegundacasadoseupet #hospedagemdomiciliar #hospedagempet #crechecanina #daycareparapets #teckel #dachshund #puppy #brincadeiras #socializacao #amigos #fimdesemana #feriados #ferias #viagens #compromissos #trabalho #cachorrofeliz #donostranquilos #doglovers #petlovers #saocaetanodosul #saopaulo,0,1910392897947907716,false,,385748668,BqDFDgPnTaE,saocaetanodosul,asegundacasadoseupet,doglovers,teckel,cachorrofeliz,fimdesemana,dachshund,feriados,1541956601,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/d9a9ff288e0a7f5e6f0b4bc795f5b022/5C852E79/t51.2885-15/e35/s150x150/43646844_298690134082091_5778396419715435313_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/7414e117d24ae08fb0e9781983e230d5/5C857C33/t51.2885-15/e35/s240x240/43646844_298690134082091_5778396419715435313_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/ceae22760be483ddca2cd9842f949e40/5C7DAB89/t51.2885-15/e35/s320x320/43646844_298690134082091_5778396419715435313_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/cd34af417edf1656edf5598739c383c6/5C7568D3/t51.2885-15/e35/s480x480/43646844_298690134082091_5778396419715435313_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/a8af32a596bed3db775e899465569f52/5C6A27DE/t51.2885-15/sh0.08/e35/s640x640/43646844_298690134082091_5778396419715435313_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/a8af32a596bed3db775e899465569f52/5C6A27DE/t51.2885-15/sh0.08/e35/s640x640/43646844_298690134082091_5778396419715435313_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/bc9a881a84c655006ba87c5a6d68e754/5C755F3B/t51.2885-15/e35/43646844_298690134082091_5778396419715435313_n.jpg,,,,,,daycareparapets,puppy,hospedagemdomiciliar,hospedagempet,socializacao,amigos,ferias,donostranquilos,personalpethospedagem,crechecanina,petlovers,viagens,brincadeiras,saopaulo,compromissos,trabalho,,,,,,,,,,,,,,false,,,
750,750,https://instagram.fplu4-1.fna.fbcdn.net/vp/89e817a0784ac124bb1a3d72501df437/5BEB6314/t51.2885-15/e15/44719106_129320524721804_5716579724130821066_n.jpg,5,5,#natureza #relax #mataatlantica #sertaodopiavu #alugue #flats com suite e mini cozinha agora a @pousadapiavu é condomínio #aluguetemporada #mensal #reveillon #ferias informações somente pelo whatsapp (11) 97583-6630,0,1910320952420470687,true,,21322389,BqC0sjwAg-f,natureza,sertaodopiavu,relax,reveillon,mensal,alugue,aluguetemporada,flats,1541956593,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/15f4804c55b5e3f262fb87572cc12724/5BEAC0F5/t51.2885-15/e15/s150x150/44719106_129320524721804_5716579724130821066_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/99fb775eee7645455e841e172428130c/5BEB1C3F/t51.2885-15/e15/s240x240/44719106_129320524721804_5716579724130821066_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/29cf50010ac7a891b3c2bae5b8387df2/5BEAEF45/t51.2885-15/e15/s320x320/44719106_129320524721804_5716579724130821066_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/62c91b2f5658f860409a9dd505f13c1d/5BEAC7DF/t51.2885-15/e15/s480x480/44719106_129320524721804_5716579724130821066_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/885c54d54e175e2727d6b8b88b1fed18/5BEA66EA/t51.2885-15/e15/s640x640/44719106_129320524721804_5716579724130821066_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/885c54d54e175e2727d6b8b88b1fed18/5BEA66EA/t51.2885-15/e15/s640x640/44719106_129320524721804_5716579724130821066_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/e4ec6adc9694e80b5fe97fdc9c7a4b91/5BEAF8CD/t50.2886-16/45435437_2182078115413110_540804552287322112_n.mp4,"{""street_address"": ""Rua Araras"", ""zip_code"": ""11600-970"", ""city_name"": ""S\u00e3o Sebasti\u00e3o, S\u00e3o Paulo"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,539412870,Pousada Piavu,pousada-piavu,ferias,mataatlantica,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,0
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/f8753f70786b8ca6a0e1e4225f8778ed/5C66EB7D/t51.2885-15/e35/44645208_1973433822953766_1430554460443477389_n.jpg,39,39,Óxente! 🌊☀️🙌🏼 #bahia #besttrip #morrodesaopaulo #enjoylife #instabeach #ferias,0,1910392809731509977,false,,24535389,BqDFCOFgc7Z,morrodesaopaulo,besttrip,bahia,ferias,instabeach,enjoylife,,,1541956591,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/2059aa06152065640da0645869fd6f3c/5C636342/t51.2885-15/e35/s150x150/44645208_1973433822953766_1430554460443477389_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/960cf1270aba9fd1c187219a85754b8f/5C76B544/t51.2885-15/e35/s240x240/44645208_1973433822953766_1430554460443477389_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/8721d0592497a7c1a122f3cb8d1e0046/5C8ACC3A/t51.2885-15/e35/s320x320/44645208_1973433822953766_1430554460443477389_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/6c4930f92c3ccfa1fead9f45481a97d1/5C66ED7D/t51.2885-15/e35/s480x480/44645208_1973433822953766_1430554460443477389_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/c21182bc998a1e18c5ef5fd9b9daf92a/5C8068C7/t51.2885-15/sh0.08/e35/s640x640/44645208_1973433822953766_1430554460443477389_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/c21182bc998a1e18c5ef5fd9b9daf92a/5C8068C7/t51.2885-15/sh0.08/e35/s640x640/44645208_1973433822953766_1430554460443477389_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/f8753f70786b8ca6a0e1e4225f8778ed/5C66EB7D/t51.2885-15/e35/44645208_1973433822953766_1430554460443477389_n.jpg,"{""street_address"": ""morro de sao paulo"", ""zip_code"": ""45424-000"", ""city_name"": ""Vera Cruz De Itaparica, Bahia, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,592189,Morro de São Paulo,morro-de-sao-paulo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,
1350,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/1f1a57fdd33d49e4feebf23f4f206ad4/5C791F15/t51.2885-15/e35/43915389_1994954520592924_7868495252441221053_n.jpg,9,9,".
.
.
.
.
#travel #viagem #trip #instatravel #tourism #travelgram #photography #viajar #travelphotography #nature #natureza #beach #tourist #brasil #travelblogger #travels #ferias #vacation #wanderlust #viaje #traveler #picoftheday #viaggio #paraiso #viajes #playa #arte #viaggiare #italy #praia",0,1910392616928947196,false,,8257763791,BqDE_ahlCv8,traveler,trip,wanderlust,viajes,viajar,travel,vacation,arte,1541956568,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/43f3d88d771e84ba0d1ccb633e4a6f19/5C6C5A1A/t51.2885-15/e35/c0.135.1080.1080/s150x150/43915389_1994954520592924_7868495252441221053_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/8d3742d314032c9de53892e851f667f0/5C696D1C/t51.2885-15/e35/c0.135.1080.1080/s240x240/43915389_1994954520592924_7868495252441221053_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/004d5d93dc8cd0de62a188a668742855/5C7A5B62/t51.2885-15/e35/c0.135.1080.1080/s320x320/43915389_1994954520592924_7868495252441221053_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/02715eafe7d3d63d847619e8f72a6f55/5C6EB225/t51.2885-15/e35/c0.135.1080.1080/s480x480/43915389_1994954520592924_7868495252441221053_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/e33342d223e16f66a4190e2586995979/5C7F8C8D/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/43915389_1994954520592924_7868495252441221053_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/e33342d223e16f66a4190e2586995979/5C7F8C8D/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/43915389_1994954520592924_7868495252441221053_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/1f1a57fdd33d49e4feebf23f4f206ad4/5C791F15/t51.2885-15/e35/43915389_1994954520592924_7868495252441221053_n.jpg,"{""street_address"": """", ""zip_code"": """", ""city_name"": ""Mcmahons Point"", ""region_name"": """", ""country_code"": ""AU"", ""exact_city_match"": true, ""exact_region_match"": false, ""exact_country_match"": false}",true,1422514487774435,Mcmahons Point,mcmahons-point,viaggio,playa,travelgram,beach,picoftheday,viaggiare,natureza,tourist,nature,photography,praia,paraiso,instatravel,italy,viagem,tourism,viaje,brasil,travelblogger,travels,,,,,,,,,,false,travelphotography,ferias,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/9a865a0619cf9420cc0739580dc78a71/5C776BC5/t51.2885-15/e35/42002877_733885877012068_1807749530831015427_n.jpg,11,11,"Obrigada Papai do Céu...
Biquini @acquagymmodapraia
#miniblogueira #miniblogger #fashionista #minifashionista #modabh #modainfantil #moda #parceriasviadirect #brazil #brasil #ferias #nordeste #photography",1,1910392586864776118,false,,4915746285,BqDE--hnVO2,brazil,brasil,miniblogueira,nordeste,minifashionista,moda,modainfantil,photography,1541956564,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/f7c0d25e1b8f34f7393ebb437fad430d/5C78E087/t51.2885-15/e35/s150x150/42002877_733885877012068_1807749530831015427_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/b133eaab5e184042a515e6fcff07b4fd/5C6D31CD/t51.2885-15/e35/s240x240/42002877_733885877012068_1807749530831015427_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/1c131e69bbf6cf92c9cde2bb200e53cb/5C830F77/t51.2885-15/e35/s320x320/42002877_733885877012068_1807749530831015427_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/7b08b18cfb7158892cc6ff540956fad3/5C776E2D/t51.2885-15/e35/s480x480/42002877_733885877012068_1807749530831015427_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/5e43ce9a3e87d4ed0ccecfac7c89c537/5C863920/t51.2885-15/sh0.08/e35/s640x640/42002877_733885877012068_1807749530831015427_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/5e43ce9a3e87d4ed0ccecfac7c89c537/5C863920/t51.2885-15/sh0.08/e35/s640x640/42002877_733885877012068_1807749530831015427_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/9a865a0619cf9420cc0739580dc78a71/5C776BC5/t51.2885-15/e35/42002877_733885877012068_1807749530831015427_n.jpg,"{""street_address"": ""Cear\u00e1 - CE"", ""zip_code"": ""61600-004"", ""city_name"": ""Caucaia, Ceara, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,1033933029,Vila Galé Cumbuco - All Inclusive Resort,vila-gale-cumbuco-all-inclusive-resort,miniblogger,modabh,ferias,fashionista,parceriasviadirect,,,,,,,,,,,,,,,,,,,,,,,,,false,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/b77b6072bbfdc2feac90f9e3ba678eed/5C7F70C9/t51.2885-15/e35/44711445_2200650030202337_1147586499904415712_n.jpg,2,2,"Esse fecha com mamãe.  Onde vou ele vai 🌊🌊
.
.
.
#praiasol #familia😍 #amoumlazer #ferias",0,1910392463418054208,false,,8785040574,BqDE9LjndZA,ferias,praiasol,familia,amoumlazer,,,,,1541956550,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/3ebc4534a52b759be15b7d00a5cdcf65/5C75A3F6/t51.2885-15/e35/s150x150/44711445_2200650030202337_1147586499904415712_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/bceda03b65ea96c37ee23405c914391c/5C7151F0/t51.2885-15/e35/s240x240/44711445_2200650030202337_1147586499904415712_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/6ea0e37b2dde884c6df58930d0b766d2/5C6CA28E/t51.2885-15/e35/s320x320/44711445_2200650030202337_1147586499904415712_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/12011cae414bf1f4ebfb76f12b798d64/5C6BF4C9/t51.2885-15/e35/s480x480/44711445_2200650030202337_1147586499904415712_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/89900da5653e0442f4fbe78700a4bebb/5C7F7273/t51.2885-15/sh0.08/e35/s640x640/44711445_2200650030202337_1147586499904415712_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/89900da5653e0442f4fbe78700a4bebb/5C7F7273/t51.2885-15/sh0.08/e35/s640x640/44711445_2200650030202337_1147586499904415712_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/b77b6072bbfdc2feac90f9e3ba678eed/5C7F70C9/t51.2885-15/e35/44711445_2200650030202337_1147586499904415712_n.jpg,"{""street_address"": """", ""zip_code"": """", ""city_name"": ""B\u00fazios"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": true, ""exact_region_match"": false, ""exact_country_match"": false}",true,59218596,Búzios,buzios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,
